program_name,account_id,account_name,region,incorporated_country,Access,GRI,secondary_expansion,ticker,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
Climate Change,5154,Ecolab Inc.,USA,USA,Public,Chemicals,"Benchmark,FTSE All-World,Global 500,Carbon Action,S&P 500,CCGR1800,Water S&P 500,Water Global 500",ECL US,ECL,2017,38791438000,48400,2013700000,13835900000,5736100000,1504600000,USD,211400000,28800000,41700000,19962400000,12273700000,41700000,7322700000,7688700000
Climate Change,31888,Ecorodovias Infraestrutura e Logística S.A,South America,Brazil,Public,Ground Transportation - Highways & Railtracks,"Benchmark,Brazil",ECOR3 BZ,ECOR3.SA,2017,6929903640,,1562491000,3200704000,1557547000,392486000,BRL,1607979000,60234000,-49561000,7815758000,7059188000,10673000,5998616000,756570000
Climate Change,37523,"Ecova, Inc.",USA,USA,Public,Professional Services,Self selected companies climate change,0026949D US,0026949D,2017,,,,,,,BRL,,,,,,,,
Climate Change,5369,EDF,France,France,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","Benchmark,FTSE All-World,Global 500,Carbon Action,CCGR1800,Environmental,France,Electric Utilities,Euro,Water Global 500",EDF FP,EDF.PA,2017,27719736353,,17613000000,69632000000,34770000000,3173000000,EUR,3692000000,21926000000,6935000000,280752000000,232054000000,28861000000,50787000000,48698000000
Climate Change,5300,EDP - Energias de Portugal S.A.,Southern Europe,Portugal,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","Benchmark,Carbon Action,CCGR1800,Environmental,Electric Utilities,Euro,Iberia,Portugal",EDP PL,EDP.LS,2017,10487845229,,3556495000,15745987000,4400545000,1113169000,EUR,2400077000,37544000,929554000,42075049000,28594789000,967098000,17635151000,9545938000
Climate Change,5280,EDP - Energias do Brasil S.A.,South America,Brazil,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","Benchmark,CCGR1800,Brazil",ENBR3 BZ,ENBR3.SA,2017,8486310000,,2438671000,12373375000,2322949000,611855000,BRL,210254000,221268000,3444130000,20607952000,11570355000,3665398000,6045360000,9037597000
Climate Change,36602,Edwards Lifesciences Corp,USA,USA,Public,"Healthcare Providers & Services, and Healthcare Technology","Benchmark,FTSE All-World,S&P 500,CCGR1800,Water S&P 500",EW US,EW,2017,23759268000,12200,999400000,3435300000,2560000000,622100000,USD,818300000,519200000,567000000,5696500000,2701800000,1086200000,1036400000,2994700000
Climate Change,5323,Eiffage,France,France,Public,Construction & Engineering,"Benchmark,France",FGR FP,FGR.PA,2017,8959061312,,2440000000,15368000000,12530000000,545000000,EUR,4537000000,50000000,1917000000,30026000000,24889000000,1967000000,15137000000,5137000000
Climate Change,5351,"Eisai Co., Ltd.",Japan,Japan,Public,"Pharmaceuticals, Biotechnology & Life Sciences","Benchmark,FTSE All-World,Japan,CCGR1800,Water Japan",4523 JP,4523.T,2017,459366352000,,105951000000,600054000000,398800000000,51845000000,JPY,270525000000,18663000000,29126000000,1049031000000,434933000000,47789000000,173141000000,614098000000
Climate Change,5350,Ekornes ASA,Nordics,Norway,Public,"Consumer Durables, Household and Personal Products",Self selected companies climate change,EKO NO,EKO.OL,2017,,,,,,,JPY,,,,,,,,
Climate Change,41374,EKOTEN TEKSTIL SANAYI VE TICARET A.S.,Middle East,Turkey,Public,"Textiles, Apparel, Footwear and Luxury Goods",Self selected companies climate change,6107023Z TI,6107023Z.IS,2017,,,,,,,JPY,,,,,,,,
Climate Change,5337,Eldorado Gold Corporation,Canada,Canada,Public,Mining - Other (Precious Metals and Gems),"Benchmark,CCGR1800,Canada",ELD CN,ELD.TO,2017,287856660,,101790000,391406000,126092000,-9935000,USD,479501000,10518000,0,5090326000,1366844000,10518000,593783000,3723482000
Climate Change,22264,"Electric Power Development Co.,Ltd (J-POWER)",Japan,Japan,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","Benchmark,Carbon Action,Japan,Water Japan,CCGR1800,Environmental,Electric Utilities",9513 JP,9513.T,2017,555553715000,,213160000000,856251000000,104336000000,68448000000,JPY,129675000000,9045000000,247670000000,2647221000000,1811098000000,256715000000,1561512000000,836123000000
Climate Change,5343,Electrocomponents,United Kingdom,United Kingdom,Public,Technology Hardware & Equipment,"FTSE 600,FTSE 725,FTSE 350,FTSE 250",ECM LN,ECM.L,2017,,,205900000,1705300000,749800000,149600000,GBP,122900000,0,0,1107400000,624900000,800000,188400000,482500000
Climate Change,5344,Electrolux,Nordics,Sweden,Public,"Consumer Durables, Household and Personal Products","Benchmark,Carbon Action,CCGR1800,Nordic",ELUXB SS,ELUXB.ST,2017,,,,,,,GBP,,,,,,,,
Climate Change,5346,Elekta,Nordics,Sweden,Public,"Healthcare Providers & Services, and Healthcare Technology","Benchmark,Nordic",EKTAB SS,EKTA-B.ST,2017,25745000000,,2226000000,11333000000,4749000000,1099000000,SEK,4458000000,83000000,-38000000,22457000000,14481000000,45000000,5344000000,7976000000
Climate Change,5378,Elementis plc,United Kingdom,United Kingdom,Public,Chemicals,"FTSE 600,Carbon Action,Chemicals,FTSE 250,FTSE 725,FTSE 350,Environmental",ELM LN,ELM.L,2017,1233793587,,129000000,782700000,295100000,117600000,USD,55000000,0,26800000,1339700000,637400000,26800000,346100000,702300000
Climate Change,35501,Eletropaulo Metropolitana Eletricidade de São Paulo S/A,South America,Brazil,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","Carbon Action,Environmental,Electric Utilities,Brazil",ELPL4 BZ,ELPL4.SA,2017,,,,,,,USD,,,,,,,,
Climate Change,5377,Eli Lilly & Co.,USA,USA,Public,"Pharmaceuticals, Biotechnology & Life Sciences","Benchmark,FTSE All-World,Global 500,Carbon Action,S&P 500,CCGR1800,Water S&P 500,Water Global 500",LLY US,LLY,2017,88150226320,9000,7717400000,22871300000,16801100000,-204100000,USD,6536200000,1497900000,5678800000,44981000000,33313100000,7176700000,13647100000,11667900000
Climate Change,5400,Elisa Oyj,Nordics,Finland,Public,Telecommunication Services,"Benchmark,Nordic",ELISA FH,ELISA.HE,2017,5220083360,,607400000,1787400000,1091800000,336600000,EUR,44300000,-83600000,93300000,2580400000,1540800000,9700000,1117500000,1039500000
Climate Change,5411,ElringKlinger AG,DACH,Germany,Public,Automobiles & Components,DACH,ZIL2 GR,ZIL2.DE,2017,1179901425,,216290000,1664041000,408410000,69930000,EUR,45498000,7465000,22134000,2022380000,1132713000,29599000,119878000,852299000
Climate Change,5408,Eltek AS,Nordics,Norway,Public,Electrical Equipment and Machinery,Self selected companies climate change,ELT NO,ELT.OL,2017,,,,,,,EUR,,,,,,,,
Climate Change,47220,ELTEL,Nordics,Finland,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)",Self selected companies climate change,ELTEL SS,ELTEL.ST,2017,4540257255,,-13200000,1329900000,95100000,-205300000,EUR,32900000,35000000,-34000000,828200000,544200000,1000000,164400000,277000000
Climate Change,5519,Emera Inc.,Canada,Canada,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","Benchmark,Carbon Action,CCGR1800,Environmental,Electric Utilities,Canada",EMA CN,EMA.TO,2017,10852380000,,2331000000,6226000000,2573000000,294000000,CAD,438000000,8000000,1215000000,28771000000,21590000000,1223000000,15122000000,7181000000
Climate Change,5521,Emerson Electric Co.,USA,USA,Public,Electrical Equipment and Machinery,"Benchmark,Water Global 500,S&P 500,CCGR1800,Water S&P 500,FTSE All-World,Global 500,Carbon Action",EMR US,EMR,2017,44476158000,0,3364000000,15264000000,6404000000,1518000000,USD,3062000000,0,0,19589000000,10819000000,0,4656000000,8822000000
Climate Change,5532,Emira Property Fund,Africa,South Africa,Public,Real Estate,Self selected companies climate change,EMI SJ,EMI.JO,2017,696933346386,,1325339000,1771585000,1124048000,848486000,ZAR,109455000,0,0,15170678000,6201996000,2062153000,5669550000,8968682000
Climate Change,37535,Emmi AG,DACH,Switzerland,Public,Food & Beverage Processing,DACH,EMMN SW,EMMN.SW,2017,3753213703,,332117000,3364264000,1200855000,161574000,CHF,212605000,1661000,73761000,2697059000,1175822000,75422000,611703000,1521237000
Climate Change,37478,Empresa de Energia de Bogota S.A. E.S.P.,South America,Colombia,Public,Gas Utilities,"Emerging Markets,Latin America",EEB CB,EEB,2017,,,,,,,CHF,,,,,,,,
Climate Change,21889,Empresas CMPC,South America,Chile,Public,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber","Benchmark,Emerging Markets,Carbon Action,Forest & Pulp & Paper,CCGR1800,Environmental,Latin America",CMPC CI,CMPC.SN,2017,5228000000000,,439466000,5143074000,1024213000,103345000,USD,832754000,-3441601000,3442807000,14950801000,6866319000,1206000,4082462000,8082116000
Climate Change,5516,ENAGAS,Southern Europe,Spain,Public,Gas Utilities,"Benchmark,Iberia,Spain",ENG SM,ENG.MC,2017,5691243347,,1164361000,1360170000,1310118000,490837000,EUR,627864000,6695000,1951412000,9572636000,6631352000,1958107000,5659901000,2572312000
Climate Change,5581,Enbridge Inc.,Canada,Canada,Public,Oil & Gas,"Benchmark,FTSE All-World,Global 500,Canada,Carbon Action,CCGR1800,Environmental,Water Global 500,Fossil Fuels",ENB CN,ENB.TO,2017,82834600000,,10870000000,44378000000,12578000000,2859000000,CAD,480000000,8000000,16644000000,162093000000,96361000000,16644000000,65180000000,65732000000
Climate Change,5566,EnBW Energie Baden-Württemberg AG,DACH,Germany,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","Carbon Action,CCGR1800,DACH,Environmental,Electric Utilities",EBK GR,EBK.DE,2017,7795206900,,4122900000,21974000000,3942300000,2054100000,EUR,3213300000,588100000,6588800000,38784900000,32922000000,7176900000,7258800000,5862900000
Climate Change,5569,Encana Corporation,Canada,Canada,Public,Oil & Gas,"Benchmark,FTSE All-World,Carbon Action,Canada,CCGR1800,Environmental,Fossil Fuels",ECA CN,ECA.TO,2017,,,,,,,EUR,,,,,,,,
Climate Change,5584,Endesa,Southern Europe,Spain,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","Benchmark,FTSE All-World,Euro,Iberia,Spain,Carbon Action,CCGR1800,Environmental,Electric Utilities",ELE SM,ELE.MC,2017,18909312809,,3352000000,19556000000,4987000000,1463000000,EUR,399000000,764000000,-321000000,31037000000,21804000000,443000000,5380000000,9096000000
Climate Change,5574,ENEL SpA,Southern Europe,Italy,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","Benchmark,FTSE All-World,Electric Utilities,Euro,Water Global 500,Italy,Global 500,Carbon Action,CCGR1800,Environmental",ENEL IM,ENEL.MI,2017,53477234031,,18919000000,73432000000,21258000000,3779000000,EUR,7021000000,814000000,2318000000,155641000000,103480000000,3514000000,50884000000,34795000000
Climate Change,40269,Energen Corp.,USA,USA,Public,Oil & Gas,"Benchmark,Carbon Action,Fossil Fuels,CCGR1800,Environmental",EGN US,EGN,2017,,,644182000,987438000,260918000,306828000,USD,439000,0,0,5033895000,1595438000,0,782861000,3438457000
Climate Change,22607,Energy Development Corp,South East Asia,Philippines,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","Benchmark,Emerging Markets",EDC PM,EDC,2017,128050975,,,,,,USD,,,,,,,,
Climate Change,5624,Enerplus Corporation,Canada,Canada,Public,Oil & Gas,"Benchmark,Carbon Action,CCGR1800,Environmental,Fossil Fuels,Canada",ERF CN,ERF.TO,2017,2970218350,,397553876,743541153,255701789,188467594,CAD,275584890,3852000,0,2104041351,831064015,3852000,534695029,1272977335
Climate Change,7121,ENGIE,France,France,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","Benchmark,FTSE All-World,Global 500,Carbon Action,CCGR1800,Environmental,Water Global 500,Fossil Fuels,France,Electric Utilities,Euro",ENGI FP,ENGI.PA,2017,31944637172,,8598000000,59576000000,28111000000,903000000,EUR,8929000000,942000000,10833000000,150141000000,108018000000,11775000000,36596000000,42123000000
Climate Change,5634,Eni SpA,Southern Europe,Italy,Public,Oil & Gas,"Benchmark,FTSE All-World,Global 500,Carbon Action,Fossil Fuels,Italy,CCGR1800,Environmental,Euro,Water Global 500",ENI IM,ENI.MI,2017,49558947366,,19190000000,66919000000,6975000000,3374000000,EUR,7363000000,6219000000,5405000000,114928000000,66849000000,10022000000,24707000000,48079000000
Climate Change,46599,ENTEGA AG,DACH,Germany,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)",Self selected companies climate change,6283223Z GR,6283223Z.DE,2017,,,,,,,EUR,,,,,,,,
Climate Change,54924,Entra Asa,Nordics,Norway,Public,Real Estate,Nordic,ENTRA NO,ENTRA.OL,2017,22216200000,,5500000000,2359000000,1969000000,4464000000,NOK,156000000,0,0,43410000000,24472000000,1487000000,18464000000,18505000000
Climate Change,37727,Environmental Protection Agency,Ireland,Ireland,Public,Trading Companies & Distributors and Commercial Services & Supplies,Self selected companies climate change,0219210Z US,0219210Z,2017,,,,,,,NOK,,,,,,,,
Climate Change,5767,"EOG Resources, Inc.",USA,USA,Public,Oil & Gas,"Benchmark,FTSE All-World,Global 500,Carbon Action,S&P 500,CCGR1800,Environmental,Water S&P 500,Water Global 500,Fossil Fuels",EOG US,EOG,2017,62091414000,2664,4903449000,11205978000,6602969000,2582579000,USD,834228000,7699000,0,29833078000,13549805000,7699000,6387071000,16283273000
Climate Change,33267,"EQUINIX, INC.",USA,USA,Public,Software & Services,"Benchmark,FTSE All-World,Global 500,S&P 500,CCGR1800",EQIX US,EQIX,2017,35597258460,7273,1898829000,4368428000,2175279000,232982000,USD,1412517000,28271000,9243000,18696058000,11846268000,37514000,10080419000,6849790000
Climate Change,5804,ERG S.p.A,Southern Europe,Italy,Public,Oil & Gas,"Carbon Action,CCGR1800,Environmental,Electric Utilities,Italy",ERG IM,ERG.MI,2017,2291778720,,422348000,1053552000,515711000,206815000,EUR,812993000,137000,58775000,4661245000,2783779000,58912000,1969937000,1877466000
Climate Change,5811,Ericsson,Nordics,Sweden,Public,Technology Hardware & Equipment,"Benchmark,FTSE All-World,CCGR1800,Nordic,Euro",ERICB SS,ERIC-B.ST,2017,176789550000,,-10234000000,201303000000,44545000000,-35206000000,SEK,35884000000,6713000000,32905000000,260544000000,160368000000,43463000000,33045000000,100176000000
Climate Change,29900,Ernst & Young LLP UK,United Kingdom,United Kingdom,Public,"Banks, Diverse Financials, Insurance",Self selected companies climate change,4471711Z LN,4471711Z.L,2017,,,,,,,SEK,,,,,,,,
Climate Change,48176,ESB Group,Ireland,Ireland,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","CCGR1800,Environmental,Electric Utilities",0145694D US,0145694D,2017,,,,,,,SEK,,,,,,,,
Climate Change,30440,Eskom,Africa,South Africa,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","Electric Utilities,CCGR1800,Environmental",1001Z SJ,1001Z.JO,2017,,,,,,,SEK,,,,,,,,
Climate Change,5842,Essar Oil,India,India,Public,Oil & Gas,"Carbon Action,CCGR1800,Environmental,Fossil Fuels",ESOIL IN,ESOIL.BO,2017,,,,,,,SEK,,,,,,,,
Climate Change,5839,Essar Steel Limited,India,India,Public,"Mining - Iron, Aluminum, Other Metals",CCGR1800,0988125D US,0988125D,2017,,,,,,,SEK,,,,,,,,
Climate Change,5879,Essilor International,France,France,Public,"Healthcare Providers & Services, and Healthcare Technology","Benchmark,FTSE All-World,Global 500,CCGR1800,France,Euro,Water Global 500",EI FP,EI.PA,2017,,,,,,,SEK,,,,,,,,
Climate Change,5885,Estee Lauder Companies Inc.,USA,USA,Public,"Consumer Durables, Household and Personal Products","Benchmark,CCGR1800,Water S&P 500,FTSE All-World,Carbon Action,S&P 500",EL US,EL,2017,46913388000,760,2410000000,11824000000,9387000000,1249000000,USD,1136000000,605000000,1026000000,11568000000,7166000000,1631000000,3572000000,4420000000
Climate Change,5921,Eurazeo,France,France,Public,"Banks, Diverse Financials, Insurance","Benchmark,France",RF FP,RF.PA,2017,5739249475,,927021000,4016516000,2511849000,440609000,EUR,889194000,37449000,2800817000,11566613000,5569838000,2838266000,3295122000,5996775000
Climate Change,59170,Europris,Nordics,Norway,Public,Retailing,Nordic,EPR NO,EPR.OL,2017,5538340672,,631093000,5329467000,2211122000,389799000,NOK,556809000,0,0,4548378000,2784145000,374000,1648567000,1764233000
Climate Change,59359,Euskaltel SA,Southern Europe,Spain,Public,Telecommunication Services,"Iberia,Spain",EKT SM,EKT.MC,2017,,,,,,,NOK,,,,,,,,
Climate Change,13483,Eversource Energy,USA,USA,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","Benchmark,FTSE All-World,Carbon Action,S&P 500,CCGR1800,Environmental,Water S&P 500,Electric Utilities",ES UN,ES,2017,20053132477,8084,2769964000,7751952000,3939534000,987996000,USD,38165000,0,585419000,36220386000,24978574000,585419000,13413607000,11241812000
Climate Change,6086,EVN AG,DACH,Austria,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","Carbon Action,CCGR1800,DACH,Environmental,Electric Utilities",EVN AV,EVN,2017,294901065,,28009587,25458767,21513599,24082160,USD,273964,0,537625494,547807205,217950173,537625494,145992171,329857032
Climate Change,37400,Evonik Industries AG,DACH,Germany,Public,Chemicals,"Benchmark,FTSE All-World,Carbon Action,CCGR1800,DACH,Environmental,Euro,Chemicals",EVKIF US,EVKIF,2017,17341307709,,2333000000,14419000000,4481000000,717000000,EUR,1004000000,48000000,131000000,19939000000,12412000000,179000000,3992000000,7439000000
Climate Change,31270,EVRY ASA,Nordics,Norway,Public,Software & Services,Self selected companies climate change,EVRY NO,EVRY.OL,2017,,,,,,,EUR,,,,,,,,
Climate Change,6113,Exelon Corporation,USA,USA,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","Benchmark,Water S&P 500,Electric Utilities,Water Global 500,S&P 500,CCGR1800,Environmental,FTSE All-World,Global 500,Carbon Action",EXC US,EXC,2017,27088400000,34621,10294000000,33531000000,9370000000,3770000000,USD,898000000,0,13912000000,116700000000,84568000000,13912000000,35582000000,32132000000
Climate Change,6128,Expeditors International of Washington,USA,USA,Public,Air Freight transportation and Logistics,"Benchmark,S&P 500",EXPD US,EXPD,2017,11483962870,16500,749570000,6920948000,883027000,489345000,USD,1051099000,0,0,3117008000,1122635000,0,0,1994373000
Climate Change,23073,Experian Group,Ireland,Ireland,Public,Professional Services,"Benchmark,FTSE 600,FTSE All-World,FTSE 725,CCGR1800,FTSE 350,Euro,FTSE 100",EXPN LN,EXPN.L,2017,15025271821,,1556000000,4662000000,2331000000,815000000,USD,156000000,4000000,205000000,8225000000,5601000000,403000000,3514000000,2624000000
Climate Change,11623,Express Scripts Holding Company,USA,USA,Public,"Healthcare Providers & Services, and Healthcare Technology","Benchmark,FTSE All-World,Global 500,S&P 500,Water S&P 500,Water Global 500",ESRX US,ESRX,2017,,,7338900000,100064600000,8762100000,4517400000,USD,2309600000,0,0,54255800000,36130500000,0,16014400000,18125300000
Climate Change,6147,Exxaro Resources Ltd,Africa,South Africa,Public,Mining - Coal,"Benchmark,Carbon Action,CCGR1800,Environmental,Fossil Fuels,South Africa,Water South Africa",EXX SJ,EXX.JO,2017,50537500000,,6752000000,22813000000,7254000000,5982000000,ZAR,6606000000,541000000,19850000000,62552000000,23187000000,20391000000,6592000000,39365000000
Climate Change,6136,Exxon Mobil Corporation,USA,USA,Public,Oil & Gas,"Benchmark,FTSE All-World,Global 500,Water Global 500,Fossil Fuels,Carbon Action,S&P 500,CCGR1800,Environmental,Water S&P 500",XOM US,XOM,2017,356506506441,69600,31967000000,237162000000,78109000000,19710000000,USD,3177000000,0,39160000000,348691000000,154191000000,39160000000,42336000000,194500000000
Climate Change,57973,Farmer Brothers,USA,USA,Public,Food & Beverage Processing,Self selected companies climate change,FARM US,FARM,2017,536561638,1610,35940000,541500000,213735000,24400000,USD,6241000,368000,1500000,392736000,177601000,368000,28816000,215135000
Climate Change,6161,"Fast Retailing Co., Ltd.",Japan,Japan,Public,Retailing,"Benchmark,FTSE All-World,Global 500,Japan,CCGR1800,Water Global 500,Water Japan",9983 JP,9983.T,2017,4580724650011,,236018000000,1861917000000,909250000000,119280000000,JPY,683802000000,30426000000,60655000000,1388486000000,626444000000,91081000000,0,731770000000
Climate Change,6287,FedEx Corporation,USA,USA,Public,Air Freight transportation and Logistics,"Benchmark,Transportation,CCGR1800,Environmental,FTSE All-World,Global 500,Carbon Action,S&P 500",FDX US,FDX,2017,66876720000,169000,8032000000,60319000000,13808000000,2997000000,USD,3969000000,0,-675000000,48552000000,32479000000,0,14931000000,16073000000
Climate Change,6305,FERROVIAL,Southern Europe,Spain,Public,Construction & Engineering,"Benchmark,FTSE All-World,Spain,CCGR1800,Euro,Iberia",FER SM,FER.MC,2017,13757731827,,1183000000,12209000000,10864000000,454000000,EUR,4542000000,55000000,2632000000,22990000000,16756000000,2687000000,8548000000,5503000000
Climate Change,6312,Fiat Chrysler Automobiles NV,Southern Europe,Italy,Public,Automobiles & Components,"Benchmark,Carbon Action,CCGR1800,Environmental,Euro,Transportation,Italy",FCAU US,FCAU,2017,,,13282000000,110934000000,16959000000,3491000000,EUR,12638000000,222000000,2008000000,96299000000,75312000000,2230000000,17971000000,20819000000
Climate Change,21467,FIBRIA Celulose S/A,South America,Brazil,Public,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber","Benchmark,Emerging Markets,Carbon Action,CCGR1800,Environmental,Brazil,Forest & Pulp & Paper",FIBR3 BZ,FIBR3.SA,2017,,,,,,,EUR,,,,,,,,
Climate Change,40282,Fidelity National Financial Inc,USA,USA,Public,"Banks, Diverse Financials, Insurance",Benchmark,FNF US,FNF,2017,10259840000,24367,1443000000,7663000000,5882000000,771000000,USD,1110000000,2111000000,3261000000,13618000000,9151000000,4481000000,759000000,4447000000
Climate Change,6285,Fifth Third Bancorp,USA,USA,Public,"Banks, Diverse Financials, Insurance","Benchmark,FTSE All-World,S&P 500,CCGR1800",FITB US,FITB,2017,21340306480,0,3803000000,6893000000,6893000000,2194000000,USD,2514000000,34573000000,35459000000,142193000000,125808000000,70032000000,18916000000,16385000000
Climate Change,58768,Fingerprint Cards,Nordics,Sweden,Public,Technology Hardware & Equipment,Nordic,FINGB SS,FINGB.ST,2017,,,,,,,USD,,,,,,,,
Climate Change,6332,Finnair,Nordics,Finland,Public,Air Transportation - Airlines,"Carbon Action,CCGR1800,Environmental,Nordic,Transportation",FIA1S FH,FIA1S.HE,2017,28370813790,,310400000,2568400000,556600000,169400000,EUR,150200000,833000000,-830500000,2887100000,1871400000,2500000,718600000,1015700000
Climate Change,6333,Finning International Inc.,Canada,Canada,Public,Trading Companies & Distributors and Commercial Services & Supplies,"Benchmark,Canada",FTT CN,FTT.TO,2017,5339912852,,555000000,6265000000,1657000000,221000000,CAD,458000000,1000000,92000000,5092000000,3129000000,92000000,1343000000,1963000000
Climate Change,6414,First Capital Realty Inc.,Canada,Canada,Public,Real Estate,"Benchmark,Canada",FCR CN,FCR.TO,2017,,,,,,,CAD,,,,,,,,
Climate Change,21868,First Financial Holding Co,China,Taiwan,Public,"Banks, Diverse Financials, Insurance","Benchmark,Emerging Markets,Asia ex-Japan,Asia ex-JICK",2892 TT,2892.TW,2017,231205257089,,33239893000,50623079000,50623079000,15483032000,TWD,243868611000,0,689927336000,2634058605000,2442007638000,689927336000,53568835000,192050967000
Climate Change,32044,First Pacific,China,Hong Kong,Public,"Banks, Diverse Financials, Insurance","Benchmark,CCGR1800,Asia ex-Japan,Asia ex-JICK",142 HK,142.HK,2017,,,,,,,TWD,,,,,,,,
Climate Change,6419,First Solar Inc,USA,USA,Public,Semiconductors & Semiconductors Equipment,"S&P 500,Water S&P 500",FSLR US,FSLR,2017,7052328960,4100,274701000,2941324000,548947000,-165615000,USD,2268534000,720379000,219503000,6864501000,1765804000,939882000,393540000,5098697000
Climate Change,6383,FirstEnergy Corporation,USA,USA,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","Benchmark,FTSE All-World,Carbon Action,S&P 500,CCGR1800,Environmental,Water S&P 500,Electric Utilities",FE US,FE,2017,13595280000,15617,2578000000,14017000000,9440000000,-1724000000,USD,589000000,37000000,3184000000,42257000000,38332000000,3184000000,22497000000,3925000000
Climate Change,6374,FirstGroup Plc,United Kingdom,United Kingdom,Public,Ground Transportation - Trucking Transportation,"FTSE 600,Carbon Action,FTSE 725,CCGR1800,FTSE 350,Environmental,FTSE 250,Transportation",FGP LN,FGP.L,2017,1326979254,,656100000,6398400000,1901100000,-296000000,GBP,555700000,27300000,2400000,5333700000,3843100000,2400000,1691100000,1490600000
Climate Change,6436,Firstrand Limited,Africa,South Africa,Public,"Banks, Diverse Financials, Insurance","Benchmark,Emerging Markets,CCGR1800,South Africa",FSR SJ,FSR.JO,2017,377138475255,,93004000000,91438000000,91438000000,27012000000,ZAR,99024000000,0,272270000000,1532289000000,1401491000000,272270000000,251236000000,130798000000
Climate Change,6432,Fisher & Paykel Healthcare Corporation,Australia & NZ,New Zealand,Public,"Healthcare Providers & Services, and Healthcare Technology","Australia,Australasia,NZX 50,ASX 200,ASX 100,New Zealand,Water Australia",FPH NZ,FPH.NZ,2017,8123893750,,281027000,869506000,565526000,169152000,AUD,61251000,19329680.3653,22059360.7306,878191000,216566000,41389041.0959,61041000,661625000
Climate Change,6516,Fiskars Corporation,Nordics,Finland,Public,"Consumer Durables, Household and Personal Products",Nordic,FIS1V FH,FIS1V.HE,2017,,,,,,,AUD,,,,,,,,
Climate Change,6546,Fletcher Building,Australia & NZ,New Zealand,Public,Construction Materials,"Benchmark,Carbon Action,CCGR1800,NZX 50,ASX 100,New Zealand,Water Australia,Australia,Australasia,ASX 200",FBU NZ,FBU.NZ,2017,5271746019,,578000000,9399000000,2080000000,94000000,NZD,219000000,8000000,219000000,7673000000,4093000000,227000000,0,3556000000
Climate Change,46278,Fleury S.A.,South America,Brazil,Public,"Healthcare Providers & Services, and Healthcare Technology",Brazil,FLRY3 BZ,FLRY3.SA,2017,9350063662,,610584000,2383012000,736076000,320618000,BRL,337544000,338140000,-326844000,3527332000,1820804000,11296000,1062299000,1706528000
Climate Change,6550,Flextronics International,USA,USA,Public,Technology Hardware & Equipment,"Benchmark,CCGR1800",FLEX US,FLEX,2017,9506005950,200000,1090677000,23862934000,1520945000,319564000,USD,1830675000,22022000,260100000,12593363000,9915087000,282122000,2952143000,2712019000
Climate Change,6555,FLSmidth & Co. A/S,Nordics,Denmark,Public,Construction & Engineering,Nordic,FLS DC,FLS.CO,2017,17327225400,,1585000000,18000000000,4597000000,417000000,DKK,1382000000,0,0,22364000000,14326000000,79000000,2950000000,8000000000
Climate Change,48881,Flughafen München GmbH,DACH,Germany,Public,Air Transportation - Airport Services,Self selected companies climate change,4182Z GR,4182Z.DE,2017,,,,,,,DKK,,,,,,,,
Climate Change,6559,Fluor Corporation,USA,USA,Public,Construction & Engineering,"Benchmark,S&P 500,Water S&P 500",FLR US,FLR,2017,7225835000,0,679348000,19520970000,618490000,191377000,USD,1804075000,161134000,992485000,9327692000,5835293000,1153619000,1618959000,3492399000
