program_name,account_id,account_name,region,incorporated_country,Access,GRI,secondary_expansion,ticker,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
Supply Chain,28953,"Maruzen Petrochemical Co., Ltd.",Japan,Japan,Public,Chemicals,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,28969,Pacific Inter-link Sdn Bhd,South East Asia,Malaysia,Public,Trading Companies & Distributors and Commercial Services & Supplies,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,28973,Accurate Box,USA,USA,Public,Containers & Packaging,,0703626D US,0703626D,2016,,,,,,,USD,,,,,,,,
Supply Chain,28982,Fiege,DACH,Germany,Public,Aerospace & Defense,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,28986,KMG Systems Limited,United Kingdom,United Kingdom,Public,Construction & Engineering,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,28988,Propak,Middle East,Turkey,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,28991,Retal,Eastern Europe,Lithuania,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29006,NG Bailey,United Kingdom,United Kingdom,Public,Telecommunication Services,,1073704D LN,1073704D.L,2016,,,,,,,USD,,,,,,,,
Supply Chain,29014,Citysprint,United Kingdom,United Kingdom,Public,Ground Transportation - Trucking Transportation,,,unknown,2016,,,,,,,,,,,,,,,
Climate Change,29029,Jaguar Land Rover Ltd,United Kingdom,United Kingdom,Public,Automobiles & Components,Self selected companies climate change,1105106Z LN,1105106Z.L,2016,,,,,,,USD,,,,,,,,
Climate Change,29031,KCOM,United Kingdom,United Kingdom,Public,Telecommunication Services,"FTSE 600,FTSE 725,FTSE 350,FTSE 250",KCOM LN,KCOM.L,2016,,,,,,,USD,,,,,,,,
Supply Chain,29052,Edelmann,DACH,Germany,Public,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29056,MMP PACKETIS,France,France,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29059,Skanem,Nordics,Norway,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29060,Somater,France,France,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29061,"STARLITE PRINTERS (SZ) CO.,LTD",China,China,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29085,"NERVION MONTAJES Y MANTENIMIENT.,SL",Southern Europe,Spain,Public,Construction & Engineering,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29117,Maessa,Southern Europe,Spain,Public,Construction & Engineering,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29134,"TECUNI, S.A.",Southern Europe,Spain,Public,Trading Companies & Distributors and Commercial Services & Supplies,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29307,"ITURRI, S.A.",Southern Europe,Spain,Public,Trading Companies & Distributors and Commercial Services & Supplies,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29362,Ashridge Business School,United Kingdom,United Kingdom,Public,Education Services,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29382,Buckman International,USA,USA,Public,Chemicals,,122517Z US,122517Z,2016,,,,,,,USD,,,,,,,,
Supply Chain,29401,Velcro USA Inc.,USA,USA,Public,"Textiles, Apparel, Footwear and Luxury Goods",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29421,"Samxon Electronics(Dong Guan)Co.,Ltd.",China,China,Public,Automobiles & Components,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29437,E&E Manufacturing,USA,USA,Public,Automobiles & Components,,,unknown,2016,,,,,,,,,,,,,,,
Climate Change,29439,Feintool Group,DACH,Switzerland,Public,Electrical Equipment and Machinery,DACH,FTON SW,FTON.SW,2016,485804588,,82504000,552237000,311898000,32062000,CHF,92752000,0,0,530739000,300814000,1592000,108924000,229925000
Supply Chain,29440,Messer Group GmbH,DACH,Germany,Public,Chemicals,,MSSR GR,MSSR.DE,2016,,,,,,,CHF,,,,,,,,
Supply Chain,29445,Arrow Fabricated Tubing,USA,USA,Public,"Consumer Durables, Household and Personal Products",,0126957D US,0126957D,2016,,,,,,,CHF,,,,,,,,
Supply Chain,29447,Baltimore Aircoil,USA,USA,Public,Building Products,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29449,"BUCKLEY INDUSTRIES, INC",USA,USA,Public,Building Products,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29451,Chapel Steel Co,USA,USA,Public,Trading Companies & Distributors and Commercial Services & Supplies,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29459,FMF,Eastern Europe,Hungary,Public,Construction & Engineering,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29461,Grundfos,Nordics,Denmark,Public,Electrical Equipment and Machinery,,88030Z DC,88030Z.CO,2016,,,,,,,CHF,,,,,,,,
Supply Chain,29466,Hartland Controls,USA,USA,Public,Electrical Equipment and Machinery,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29483,Swep,Nordics,Sweden,Public,Electrical Equipment and Machinery,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29488,Associated Tube Industries,Canada,Canada,Public,Building Products,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29499,CORSET ARTES GRAFICAS E EDITORA LTD,South America,Brazil,Public,Trading Companies & Distributors and Commercial Services & Supplies,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29501,GLOBAL SERVICE VIGILANCIA E SEGURAN,South America,Brazil,Public,Professional Services,,NOT FOUND,NOT,2016,,,,,,,TWD,,,,,,,,
Supply Chain,29502,GRAFICA EDITORA AQUARELA S/A,South America,Brazil,Public,Media,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29505,LEOGRAF GRAFICA E EDITORA LTDA,South America,Brazil,Public,Trading Companies & Distributors and Commercial Services & Supplies,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29517,SERVICE BANK SERVS. TECNOLOGICOS E,South America,Brazil,Public,Software & Services,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29520,TIVIT TERC DE PROC SERV E TECNOLOGI,South America,Brazil,Public,Software & Services,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29524,THOMAS GREG & SONS GRAFICA E SERV E,South America,Brazil,Public,Building Products,,,unknown,2016,,,,,,,,,,,,,,,
Climate Change,29581,EMFLORA,South America,Brazil,Public,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber",Self selected companies climate change,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29600,MANSERV MONTAGEM E MANUTENÇÃO LTDA,South America,Brazil,Public,Specialized Consumer Services,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29612,TRANSPORTADORA RODOMEU LTDA,South America,Brazil,Public,Ground Transportation - Trucking Transportation,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29617,SUPRICEL LOGÍSTICA LTDA,South America,Brazil,Public,Ground Transportation - Trucking Transportation,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29744,Tospo,China,China,Public,Electrical Equipment and Machinery,,,unknown,2016,,,,,,,,,,,,,,,
Climate Change,29789,Cenovus Energy Inc.,Canada,Canada,Public,Oil & Gas,"Benchmark,Carbon Action,Fossil Fuels,Canada",CVE CN,CVE.TO,2016,16915990000,,1170000000,12282000000,1757000000,-545000000,CAD,3720000000,0,35000000,25258000000,13668000000,35000000,6332000000,11590000000
Supply Chain,29803,"Norcom, Inc.",USA,USA,Public,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29821,Baccus Global LLC,USA,USA,Public,Automobiles & Components,,4980817Z US,4980817Z,2016,,,,,,,CAD,,,,,,,,
Supply Chain,29855,Milestone AV Technologies,USA,USA,Public,"Consumer Durables, Household and Personal Products",,MLS US,MLS,2016,,,,,,,CAD,,,,,,,,
Climate Change,29879,Grupo Logista,Southern Europe,Spain,Public,Air Freight transportation and Logistics,"Iberia,Spain",LOG SM,LOG.MC,2016,2897714292,,278116000,9632004000,862339000,132079000,EUR,23625000,2039101000,-2010784000,6722817000,6230949000,28317000,30629000,489736000
Climate Change,29900,Ernst & Young LLP UK,United Kingdom,United Kingdom,Public,"Banks, Diverse Financials, Insurance",Self selected companies climate change,4471711Z LN,4471711Z.L,2016,,,,,,,EUR,,,,,,,,
Climate Change,29901,"JXTG Holdings, Inc.",Japan,Japan,Public,Oil & Gas,"Benchmark,Carbon Action,Japan,CCGR1800,Fossil Fuels",5020 JP,5020.T,2016,1229985966900,,497450000000,7025062000000,942289000000,150008000000,JPY,349007000000,46289000000,800923000000,6792892000000,4652604000000,847212000000,2432680000000,1707194000000
Climate Change,29936,Pinnacle Foods Group,USA,USA,Public,Food & Beverage Processing,"Carbon Action,Agriculture",PF US,PF,2016,,,596762000,3127938000,916074000,211117000,USD,353076000,0,25825000,6739645000,4790703000,25825000,3166686000,1948942000
Supply Chain,29952,Golding Farms Foods,USA,USA,Public,Food & Beverage Processing,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29960,Jerry Leigh,USA,USA,Public,"Consumer Durables, Household and Personal Products",,8218497Z US,8218497Z,2016,,,,,,,USD,,,,,,,,
Supply Chain,29966,One Jeanswear Group,USA,USA,Public,"Textiles, Apparel, Footwear and Luxury Goods",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29974,Amerex Group Inc,USA,USA,Public,"Textiles, Apparel, Footwear and Luxury Goods",,0804898D US,0804898D,2016,,,,,,,USD,,,,,,,,
Supply Chain,29979,Fruit of the Loom,USA,USA,Public,"Textiles, Apparel, Footwear and Luxury Goods",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,29984,Renfro Corporation,USA,USA,Public,"Textiles, Apparel, Footwear and Luxury Goods",,29655Z US,29655Z,2016,,,,,,,USD,,,,,,,,
Supply Chain,29994,Roman & Sunstone,USA,USA,Public,"Textiles, Apparel, Footwear and Luxury Goods",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,30003,Genfoot America Inc,USA,USA,Public,"Textiles, Apparel, Footwear and Luxury Goods",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,30006,Venus Garments India,India,India,Public,"Textiles, Apparel, Footwear and Luxury Goods",,,unknown,2016,,,,,,,,,,,,,,,
Climate Change,30021,"Hansae Co., Ltd",Korea,South Korea,Public,"Textiles, Apparel, Footwear and Luxury Goods","Emerging Markets,Korea",105630 KS,105630.KS,2016,1022402510550,,88788121570,1547654905360,300472345360,46947777660,KRW,192513532720,83732416000,104677621400,1270684014710,707071811470,188410037400,524839289560,450177740440
Supply Chain,30038,Delta Galil,Middle East,Israel,Public,"Textiles, Apparel, Footwear and Luxury Goods",,DELT IT,DELT.TA,2016,,,,,,,KRW,,,,,,,,
Supply Chain,30044,Kayser-Roth Corporation,USA,USA,Public,"Textiles, Apparel, Footwear and Luxury Goods",,KRSO US,KRSO,2016,,,,,,,KRW,,,,,,,,
Supply Chain,30046,Freeze,USA,USA,Public,"Textiles, Apparel, Footwear and Luxury Goods",,0303130Z US,0303130Z,2016,,,,,,,KRW,,,,,,,,
Supply Chain,30047,Garan Manufacturing Corp,USA,USA,Public,"Textiles, Apparel, Footwear and Luxury Goods",,0518736D US,0518736D,2016,,,,,,,KRW,,,,,,,,
Supply Chain,30050,Classic Fashion Apparel,Middle East,Jordan,Public,"Textiles, Apparel, Footwear and Luxury Goods",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,30056,Jjs Mae Inc Dba Rainbeau,USA,USA,Public,"Textiles, Apparel, Footwear and Luxury Goods",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,30075,Adjmi Apparel Group,USA,USA,Public,"Textiles, Apparel, Footwear and Luxury Goods",,NOT FOUND,NOT,2016,,,,,,,TWD,,,,,,,,
Supply Chain,30078,Shinsung Tongsang Co,Korea,South Korea,Public,"Textiles, Apparel, Footwear and Luxury Goods",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,30088,Hansoll Textile Ltd,Korea,South Korea,Public,"Textiles, Apparel, Footwear and Luxury Goods",,ABFBCZ KS,ABFBCZ.KS,2016,,,,,,,KRW,,,,,,,,
Supply Chain,30100,Shinwon Corporation,Korea,South Korea,Public,Trading Companies & Distributors and Commercial Services & Supplies,,,unknown,2016,,,,,,,,,,,,,,,
Climate Change,30108,Hanesbrands Inc.,USA,USA,Public,"Textiles, Apparel, Footwear and Luxury Goods","Benchmark,FTSE All-World,S&P 500",HBI US,HBI,2016,8185469880,67800,827066000,6028199000,2276048000,539382000,USD,460245000,0,0,6907734000,5683820000,0,3742445000,1223914000
Climate Change,30131,Iron Mountain Inc.,USA,USA,Public,Real Estate,"Benchmark,S&P 500,CCGR1000",IRM UN,IRM,2016,8559454399,24000,1076984000,3511453000,1943676000,104824000,USD,236484000,10659000,-151295000,9486800000,7550129000,-151295000,6251181000,1936671000
Climate Change,30440,Eskom,Africa,South Africa,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","CCGR1800,Electric Utilities",1001Z SJ,1001Z.JO,2016,,,,,,,USD,,,,,,,,
Supply Chain,30442,KPMG International,DACH,Switzerland,Public,"Banks, Diverse Financials, Insurance",,,unknown,2016,,,,,,,,,,,,,,,
Climate Change,30450,"S.C. Johnson & Son, Inc.",USA,USA,Public,"Consumer Durables, Household and Personal Products",Self selected companies climate change,3273Z US,3273Z,2016,,,,,,,USD,,,,,,,,
Supply Chain,30452,Sauder Woodworking,USA,USA,Public,"Consumer Durables, Household and Personal Products",,28345Z US,28345Z,2016,,,,,,,USD,,,,,,,,
Climate Change,30495,SunPower Corporation,USA,USA,Public,Electrical Equipment and Machinery,Self selected companies climate change,SPWR US,SPWR,2016,599273885,8309,-87403000,2559562000,189966000,-471064000,USD,425309000,4802000,32492000,4567167000,3479847000,32492000,1636097000,1087320000
Climate Change,30498,"DW Morgan, LLC",USA,USA,Public,Air Freight transportation and Logistics,Self selected companies climate change,0539909D US,0539909D,2016,,,,,,,USD,,,,,,,,
Supply Chain,30700,Masood Textile Mills,USA,USA,Public,"Textiles, Apparel, Footwear and Luxury Goods",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,30724,Olaes Enterprises,USA,USA,Public,"Textiles, Apparel, Footwear and Luxury Goods",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,30765,Roytex Inc,USA,USA,Public,Retailing,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,30845,Wondertreats,USA,USA,Public,Containers & Packaging,,9760089Z US,9760089Z,2016,,,,,,,USD,,,,,,,,
Supply Chain,30853,US Cotton,USA,USA,Public,"Consumer Durables, Household and Personal Products",,54308Z US,54308Z,2016,,,,,,,USD,,,,,,,,
Supply Chain,30867,Crown Prince,USA,USA,Public,Food & Beverage Processing,,0007073D US,0007073D,2016,,,,,,,USD,,,,,,,,
Supply Chain,30979,Celulose Irani,South America,Brazil,Public,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber",,RANI4 BZ,RANI4.SA,2016,,,,,,,USD,,,,,,,,
Climate Change,31144,ÅF AB,Nordics,Sweden,Public,Professional Services,Nordic,AFB SS,AFB.ST,2016,,,,,,,USD,,,,,,,,
Climate Change,31267,Nordic Semiconductor ASA,Nordics,Norway,Public,Semiconductors & Semiconductors Equipment,Nordic,NOD NO,NOD.OL,2016,6337515238,,20526000,197698000,93044000,6424000,USD,19952000,0,0,174684000,58410000,0,20000000,116274000
Climate Change,31270,EVRY ASA,Nordics,Norway,Public,Software & Services,Self selected companies climate change,EVRY NO,EVRY.OL,2016,,,,,,,USD,,,,,,,,
Climate Change,31273,Iren SpA,Southern Europe,Italy,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","Carbon Action,CCGR1800,Electric Utilities,Italy",IRE IM,IRE.MI,2016,1843492056,,835703000,3234721000,1230006000,173980000,EUR,253684000,606561000,-450881000,7796606000,5508509000,155680000,3235715000,2288097000
Climate Change,31289,Piaggio & C SpA,Southern Europe,Italy,Public,Automobiles & Components,"Carbon Action,Transportation,Italy",PIA IM,PIA.MI,2016,570468525,,168707000,1313109000,295428000,14040000,EUR,191757000,7069000,412000,1630715000,1237001000,7481000,682713000,394019000
Climate Change,31302,China Agri-Industries Holdings Ltd,China,China,Public,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber","Carbon Action,Agriculture",606 HK,606.HK,2016,,,,,,,EUR,,,,,,,,
Climate Change,31309,Brembo SpA,Southern Europe,Italy,Public,Automobiles & Components,Italy,BRE IM,BRE.MI,2016,3744904942,,441496000,2279096000,1172099000,240632000,EUR,245674000,0,0,1964524000,1082214000,28180000,442252000,857913000
Climate Change,31321,Immobiliare Grande Distribuzione SpA,Southern Europe,Italy,Public,Real Estate,Italy,IGD IM,IGD.MI,2016,588645017,,83722000,133295000,99910000,68329000,EUR,3084000,151000,1927000,2239238000,1169812000,2078000,1059056000,1060701000
Climate Change,31322,Össur hf.,Nordics,Iceland,Public,"Healthcare Providers & Services, and Healthcare Technology",Nordic,OSSR IR,OSSR.CO,2016,10863668250,,92845000,520748000,328438000,51029000,USD,35091000,0,0,746396000,279205000,12912000,154525000,466428000
Climate Change,31329,Cementir Holding SpA,Southern Europe,Italy,Public,Construction Materials,"Carbon Action,Italy,CCGR1000,Cement",CEM IM,CEM.MI,2016,653184000,,,,,,USD,,,,,,,,
Climate Change,31334,Zignago Vetro SpA,Southern Europe,Italy,Public,Containers & Packaging,Italy,ZV IM,ZV.MI,2016,473408585,,69393000,252085000,115903000,31191000,EUR,59361000,0,0,421293000,265774000,64597000,183850000,155519000
Climate Change,31337,Esprinet SpA,Southern Europe,Italy,Public,Technology Hardware & Equipment,Italy,PRT IM,PRT.MI,2016,366442753,,38965000,3042330000,163895000,26667000,EUR,285933000,-6934000,6973000,1168603000,850646000,39000,180718000,317957000
Climate Change,31338,Capitec Bank Holdings Ltd,Africa,South Africa,Public,"Banks, Diverse Financials, Insurance","Benchmark,Emerging Markets,CCGR1800,South Africa",CPI SJ,CPI.JO,2016,80360765000,,9329403000,15800504000,15800504000,3806930000,ZAR,25142962000,0,5484837000,73357897000,57239884000,5484837000,5855120000,16118013000
Climate Change,31341,Life Healthcare Group Holdings Ltd,Africa,South Africa,Public,"Healthcare Providers & Services, and Healthcare Technology","Benchmark,Emerging Markets,South Africa",LHC SJ,LHC.JO,2016,36241146591,,4237000000,16404000000,11646000000,1616000000,ZAR,604000000,-433000000,2981000000,17497000000,10699000000,2548000000,5261000000,5486000000
Climate Change,31343,Royal Bafokeng Platinum Ltd,Africa,South Africa,Public,Mining - Other (Precious Metals and Gems),Self selected companies climate change,RBP SJ,RBP.JO,2016,6842287936,,565800000,3342200000,240700000,168300000,ZAR,835500000,0,349200000,20317900000,5504000000,35000000,434000000,14813900000
Climate Change,31351,Telenet Group Holding NV,Benelux,Belgium,Public,Media,"Benchmark,Benelux",TNET BB,TNET.BR,2016,6106526452,,1000529000,2429120000,979182000,41815000,EUR,99203000,22825000,5035000,5007455000,6215098000,27860000,4781857000,-1207643000
Climate Change,31355,Cofinimmo SA/NV,Benelux,Belgium,Public,Real Estate,Benelux,COFB BB,COFB.BR,2016,2260358071,,177144000,256734000,199786000,97393000,EUR,41271000,0,0,3661282000,1741823000,6398000,1528770000,1852923000
Climate Change,31360,Befimmo SA,Benelux,Belgium,Public,Real Estate,Benelux,BEFB BB,BEFB.BR,2016,,,115299000,173664000,125371000,90406000,EUR,153000,0,0,2613052000,1211703000,2135000,1095630000,1401349000
Climate Change,31393,Banco Santander Brasil,South America,Brazil,Public,"Banks, Diverse Financials, Insurance","Benchmark,Emerging Markets,CCGR1800,Brazil,CCGR1000",SANB3 BZ,SANB3.SA,2016,,,,,,,EUR,,,,,,,,
Climate Change,31396,Indorama Ventures PCL,South East Asia,Thailand,Public,Chemicals,"Benchmark,Emerging Markets",IVL TB,IVL.BK,2016,161278112000,,26810402000,254619539000,36421792000,16197103000,THB,4025648000,114695000,5619794000,258380479000,166565547000,5734489000,102105549000,91814932000
Climate Change,31421,Nyrstar NV,Benelux,Belgium,Public,"Mining - Iron, Aluminum, Other Metals","Benelux,CCGR1000",NYR BB,NYR.BR,2016,953328.5,,189900,2763200,981300,-263700,EUR,127100,2100,37500,3134900,2591000,39600,1162800000,543900
Climate Change,31422,Acacia Mining,United Kingdom,United Kingdom,Public,Mining - Other (Precious Metals and Gems),"FTSE 600,FTSE 725,FTSE 350,FTSE 250",ACA LN,ACA.L,2016,,,,,,,EUR,,,,,,,,
Climate Change,31426,Capital & Counties Properties,United Kingdom,United Kingdom,Public,Real Estate,"FTSE 600,FTSE 725,FTSE 350,FTSE 250,South Africa",CAPC LN,CAPC.L,2016,,,-184100000,104000000,82000000,-118600000,GBP,24900000,0,0,4118600000,945400000,15000000,846300000,3173200000
Climate Change,31448,Jupiter Fund Management,United Kingdom,United Kingdom,Public,"Banks, Diverse Financials, Insurance","FTSE 600,FTSE 725,FTSE 350,FTSE 250",JUP LN,JUP.L,2016,2031688000,,169900000,351400000,295500000,136300000,GBP,258899999,78200000,342700000,801000000,190600000,78200000,0,610400000
Climate Change,31463,SuperGroup,United Kingdom,United Kingdom,Public,Retailing,"FTSE 600,FTSE 725,FTSE 350,FTSE 250",SGP LN,SGP.L,2016,,,,,,,GBP,,,,,,,,
Climate Change,31464,TalkTalk Telecom Group,United Kingdom,United Kingdom,Public,Telecommunication Services,"FTSE 600,FTSE 725,FTSE 350,FTSE 250",TALK LN,TALK.L,2016,,,238000000,1783000000,970000000,58000000,GBP,50000000,0,8000000,1563000000,1423000000,8000000,871000000,140000000
Climate Change,31466,Volex Group,United Kingdom,United Kingdom,Public,Electrical Equipment and Machinery,"FTSE 725,FTSE Fledgling",VLX LN,VLX.L,2016,42935304,,-1788000,319584000,42347000,-7048000,USD,29565000,0,0,152546000,106239000,0,18230000,46307000
Climate Change,31467,Beijer Alma,Nordics,Sweden,Public,Electrical Equipment and Machinery,Nordic,BEIAB SS,BEIAB.ST,2016,,,,,,,USD,,,,,,,,
Climate Change,31468,XP Power,United Kingdom,United Kingdom,Public,Electrical Equipment and Machinery,"FTSE 600,FTSE 725",XPP LN,XPP.L,2016,332099560,,32100000,129800000,60000000,21300000,GBP,9200000,400000,700000,138900000,32000000,1100000,5500000,106900000
Climate Change,31492,True Corporation,South East Asia,Thailand,Public,Telecommunication Services,"Benchmark,Emerging Markets",TRUE TB,TRUE.BK,2016,209231236500,,30399600000,124719198000,29119548000,-2814348000,THB,50183810000,502310000,18499973000,448960460000,317232521000,19002283000,118715690000,131727939000
Climate Change,31497,CenturyLink,USA,USA,Public,Telecommunication Services,"Benchmark,FTSE All-World,S&P 500,CCGR1000",CTL US,CTL,2016,,,6254000000,17470000000,9696000000,626000000,USD,222000000,0,0,47017000000,33618000000,0,19688000000,13399000000
Climate Change,31514,SK Holdings,Korea,South Korea,Public,Software & Services,"Benchmark,Emerging Markets,FTSE All-World,CCGR1800,Korea",034730 KS,034730.KS,2016,12891812971500,,11168473000000,83617494000000,9847800000000,765580000000,KRW,7086957000000,4765318000000,8768031000000,103047337000000,60720613000000,13533349000000,31380811000000,13112357000000
Climate Change,31521,AFYON ÇIMENTO SANAYI T.A.S.,Middle East,Turkey,Public,Construction Materials,Turkey,AFYON TI,AFYON.IS,2016,,,,,,,KRW,,,,,,,,
Climate Change,31531,Talaat Moustafa Group Holding,Africa,Egypt,Public,Real Estate,"Benchmark,Emerging Markets",TMGH EY,TMGH,2016,,,,,,,KRW,,,,,,,,
Climate Change,31538,"MS&AD Insurance Group Holdings, Inc.",Japan,Japan,Public,"Banks, Diverse Financials, Insurance","Benchmark,FTSE All-World,Japan,CCGR1000",8725 JP,8725.T,2016,725050056000,,363916000000,5278025000000,5275551000000,210447000000,JPY,1419267000000,971119000000,15303103000000,21234300000000,18499868000000,16274222000000,456191000000,2709284000000
Climate Change,31545,Foschini Group Ltd,Africa,South Africa,Public,Retailing,"Benchmark,South Africa",TFG SJ,TFG.JO,2016,32934248292,,4351500000,23548700000,11703500000,2351400000,ZAR,878500000,0,0,22036000000,11516500000,0,8020100000,10515300000
Climate Change,31558,Mineral Resources,Australia & NZ,Australia,Public,Trading Companies & Distributors and Commercial Services & Supplies,"Carbon Action,Australia,Australasia,ASX 200,Mining & Metals",MIN AU,MIN.AX,2016,2266528815,,276380000,1177641000,915859001,-24857000,AUD,407293000,10000000,11933000,1618369000,609715000,21933000,219428000,1008654000
Climate Change,31565,ASELSAN ELEKTRONIK SANAYI VE TICARET A.S.,Middle East,Turkey,Public,Aerospace & Defense,"Emerging Markets,Turkey",ASELS TI,ASELS.IS,2016,6360000000,,871869000,3768116000,923018000,795191000,TRY,1168776000,-907892000,1481458000,8604951000,4913484000,573566000,494323000,3691004000
Supply Chain,31575,Ecodesk,United Kingdom,United Kingdom,Public,Software & Services,,,unknown,2016,,,,,,,,,,,,,,,
Climate Change,31585,Alaska Air Group,USA,USA,Public,Air Transportation - Airlines,"Carbon Action,Transportation",ALK US,ALK,2016,10939166780,0,1492000000,5931000000,2056000000,814000000,USD,328000000,1252000000,304000000,9977000000,7046000000,1252000000,2955000000,2931000000
Climate Change,31591,"J.B. Hunt Transport Services, Inc.",USA,USA,Public,Ground Transportation - Trucking Transportation,"Benchmark,Carbon Action,CCGR1000,S&P 500,Transportation",JBHT US,JBHT,2016,10804378388,22190,721020000,6555459000,1185633000,432090000,USD,6377000,0,17800000,3828988000,2414927000,17800000,986278000,1414061000
Climate Change,31623,Hexpol AB,Nordics,Sweden,Public,Chemicals,Nordic,HPOLB SS,HPOLB.ST,2016,,,,,,,USD,,,,,,,,
Climate Change,31648,Capital Power Corporation,Canada,Canada,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","Carbon Action,Electric Utilities,Canada,CCGR1000",CPX CN,CPX.TO,2016,2237330501,,498000000,1214000000,794000000,111000000,CAD,83000000,115000000,23000000,6062000000,3161000000,23000000,1528000000,2901000000
Climate Change,31652,Klövern,Nordics,Sweden,Public,Real Estate,Nordic,KLOVA SS,KLOVA.ST,2016,,,,,,,CAD,,,,,,,,
Climate Change,31678,MIGROS TICARET A.S.,Middle East,Turkey,Public,Food & Staples Retailing,Turkey,MGROS TI,MGROS.IS,2016,3129767399,,367509000,11059224000,2961542000,-292969000,TRY,1155942000,714000,451000,6337404000,6096249000,1165000,2963536000,240335000
Climate Change,31681,Sandfire Resources NL,Australia & NZ,Australia,Public,"Mining - Iron, Aluminum, Other Metals","Australia,Australasia,ASX 200",SFR AU,SFR.AX,2016,958478717,,185828000,497165000,91059000,47978000,AUD,66223000,0,1213000,570589000,186983000,1213000,51861000,383606000
Climate Change,31705,Charoen Pokphand Foods PCL,South East Asia,Thailand,Public,Food & Beverage Processing,"Benchmark,Emerging Markets,Carbon Action,Agriculture",CPF TB,CPF.BK,2016,217946000000,,36943317000,464464888000,71753882000,14702819000,THB,34100000000,6756586000,87658088000,582179030000,388472620000,94414674000,312728000000,193706410000
Climate Change,31723,Mando,Korea,South Korea,Public,Automobiles & Components,Korea,204320 KS,204320.KS,2016,2195846650200,,550438477450,5866371812610,860979919350,199497404280,KRW,184653644520,10226302780,108269821280,4464352801880,2949299051590,118496124060,1289525803980,1515053750300
